 sid  |   code   | stid |   name    | ord | presentation_time | presentation_time 
 5100 | r1tQfXcP |   13 | rateme-pl | 121 |              9474 |              9474
 5100 | r1tQfXcP |   13 | rateme-pl |  93 |             10223 |             10223
 5100 | r1tQfXcP |   13 | rateme-pl |  44 |              6639 |              6639
 5100 | r1tQfXcP |   13 | rateme-pl |  60 |              7179 |              7179
 5100 | r1tQfXcP |   13 | rateme-pl |  72 |              7800 |              7800
 5100 | r1tQfXcP |   13 | rateme-pl |  12 |              6693 |              6693
 5100 | r1tQfXcP |   13 | rateme-pl | 147 |              7578 |              7578
 5100 | r1tQfXcP |   13 | rateme-pl | 139 |              6961 |              6961
 5100 | r1tQfXcP |   13 | rateme-pl | 110 |             11406 |             11406
 5100 | r1tQfXcP |   13 | rateme-pl |  13 |              6843 |              6843
 5100 | r1tQfXcP |   13 | rateme-pl |  27 |              9330 |              9330
 5101 | r1tWRSpy |   13 | rateme-pl | 150 |              9872 |              9872
 5101 | r1tWRSpy |   13 | rateme-pl | 113 |             13713 |             13713
 5101 | r1tWRSpy |   13 | rateme-pl | 158 |             19606 |             19606
 5101 | r1tWRSpy |   13 | rateme-pl | 131 |            677809 |            677809
 5101 | r1tWRSpy |   13 | rateme-pl |  25 |             10300 |             10300
 5101 | r1tWRSpy |   13 | rateme-pl | 166 |             13586 |             13586
 5101 | r1tWRSpy |   13 | rateme-pl |  64 |             11271 |             11271
 5101 | r1tWRSpy |   13 | rateme-pl |  28 |             14029 |             14029
 5101 | r1tWRSpy |   13 | rateme-pl |  83 |              9588 |              9588
 5101 | r1tWRSpy |   13 | rateme-pl | 139 |              9374 |              9374
 5103 | r1twopGq |   13 | rateme-pl |  95 |              8920 |              8920
 5103 | r1twopGq |   13 | rateme-pl |  27 |             16755 |             16755
 5103 | r1twopGq |   13 | rateme-pl | 143 |             13444 |             13444
 5103 | r1twopGq |   13 | rateme-pl |  46 |              6238 |              6238
 5103 | r1twopGq |   13 | rateme-pl |  16 |             22623 |             22623
 5103 | r1twopGq |   13 | rateme-pl | 108 |             12893 |             12893
 5103 | r1twopGq |   13 | rateme-pl |  78 |             17485 |             17485
 5103 | r1twopGq |   13 | rateme-pl |  24 |             10270 |             10270
 5103 | r1twopGq |   13 | rateme-pl | 147 |             21302 |             21302
 5103 | r1twopGq |   13 | rateme-pl |  60 |             17753 |             17753
 5104 | r1tc8RBE |   13 | rateme-pl |   2 |              7076 |              7076
 5104 | r1tc8RBE |   13 | rateme-pl | 128 |             18686 |             18686
 5104 | r1tc8RBE |   13 | rateme-pl |   6 |              6930 |              6930
 5104 | r1tc8RBE |   13 | rateme-pl |  97 |             14187 |             14187
 5104 | r1tc8RBE |   13 | rateme-pl |  67 |             14400 |             14400
 5104 | r1tc8RBE |   13 | rateme-pl |  51 |             30522 |             30522
 5104 | r1tc8RBE |   13 | rateme-pl |  14 |             16844 |             16844
 5104 | r1tc8RBE |   13 | rateme-pl |  68 |             12791 |             12791
 5104 | r1tc8RBE |   13 | rateme-pl |  38 |             13482 |             13482
 5104 | r1tc8RBE |   13 | rateme-pl | 131 |             11227 |             11227
 5104 | r1tc8RBE |   13 | rateme-pl |  99 |             19261 |             19261
 5104 | r1tc8RBE |   13 | rateme-pl |  40 |             29231 |             29231
 5104 | r1tc8RBE |   13 | rateme-pl | 164 |              7898 |              7898
 5104 | r1tc8RBE |   13 | rateme-pl | 136 |             18344 |             18344
 5104 | r1tc8RBE |   13 | rateme-pl | 110 |             34205 |             34205
 5104 | r1tc8RBE |   13 | rateme-pl |  33 |             23032 |             23032
 5104 | r1tc8RBE |   13 | rateme-pl |  71 |             23478 |             23478
 5104 | r1tc8RBE |   13 | rateme-pl | 169 |             30693 |             30693
 5104 | r1tc8RBE |   13 | rateme-pl |  22 |             23582 |             23582
 5104 | r1tc8RBE |   13 | rateme-pl | 125 |              6857 |              6857
 5104 | r1tc8RBE |   13 | rateme-pl | 123 |              5059 |              5059
 5104 | r1tc8RBE |   13 | rateme-pl |  98 |             15574 |             15574
 5104 | r1tc8RBE |   13 | rateme-pl |  63 |             12397 |             12397
 5104 | r1tc8RBE |   13 | rateme-pl | 160 |             44005 |             44005
 5104 | r1tc8RBE |   13 | rateme-pl | 149 |             28537 |             28537
 5104 | r1tc8RBE |   13 | rateme-pl | 142 |             19624 |             19624
 5104 | r1tc8RBE |   13 | rateme-pl |  13 |             40010 |             40010
 5104 | r1tc8RBE |   13 | rateme-pl | 157 |             15779 |             15779
 5104 | r1tc8RBE |   13 | rateme-pl | 100 |             21587 |             21587
 5104 | r1tc8RBE |   13 | rateme-pl |  75 |             11172 |             11172
 5104 | r1tc8RBE |   13 | rateme-pl |  58 |             22637 |             22637
 5104 | r1tc8RBE |   13 | rateme-pl | 113 |             25989 |             25989
 5104 | r1tc8RBE |   13 | rateme-pl | 161 |             27636 |             27636
 5104 | r1tc8RBE |   13 | rateme-pl |  39 |             25562 |             25562
 5104 | r1tc8RBE |   13 | rateme-pl |  49 |             17021 |             17021
 5104 | r1tc8RBE |   13 | rateme-pl | 171 |             12691 |             12691
 5104 | r1tc8RBE |   13 | rateme-pl |   9 |             10449 |             10449
 5104 | r1tc8RBE |   13 | rateme-pl |   7 |              7524 |              7524
 5104 | r1tc8RBE |   13 | rateme-pl | 111 |             44506 |             44506
 5104 | r1tc8RBE |   13 | rateme-pl |  47 |              7629 |              7629
 5104 | r1tc8RBE |   13 | rateme-pl | 172 |              9334 |              9334
 5104 | r1tc8RBE |   13 | rateme-pl | 115 |              9011 |              9011
 5104 | r1tc8RBE |   13 | rateme-pl | 134 |              9382 |              9382
 5104 | r1tc8RBE |   13 | rateme-pl | 151 |              6554 |              6554
 5104 | r1tc8RBE |   13 | rateme-pl |  94 |             69504 |             69504
 5104 | r1tc8RBE |   13 | rateme-pl | 175 |              7384 |              7384
 5104 | r1tc8RBE |   13 | rateme-pl |  31 |             52119 |             52119
 5104 | r1tc8RBE |   13 | rateme-pl |  72 |             16119 |             16119
 5104 | r1tc8RBE |   13 | rateme-pl |  29 |              8346 |              8346
 5104 | r1tc8RBE |   13 | rateme-pl |  76 |             24048 |             24048
 5104 | r1tc8RBE |   13 | rateme-pl | 106 |             38640 |             38640
 5104 | r1tc8RBE |   13 | rateme-pl |  85 |              8982 |              8982
 5104 | r1tc8RBE |   13 | rateme-pl |  54 |              7238 |              7238
 5104 | r1tc8RBE |   13 | rateme-pl |  37 |              9524 |              9524
 5104 | r1tc8RBE |   13 | rateme-pl |   4 |              4466 |              4466
 5104 | r1tc8RBE |   13 | rateme-pl |  48 |              5707 |              5707
 5104 | r1tc8RBE |   13 | rateme-pl | 155 |              6492 |              6492
 5105 | r1tLEisH |   13 | rateme-pl | 167 |              6533 |              6533
 5106 | r1tUzoPT |   13 | rateme-pl | 141 |             12898 |             12898
 5106 | r1tUzoPT |   13 | rateme-pl |  43 |             15883 |             15883
 5106 | r1tUzoPT |   13 | rateme-pl | 109 |             12785 |             12785
 5106 | r1tUzoPT |   13 | rateme-pl | 165 |             10159 |             10159
 5106 | r1tUzoPT |   13 | rateme-pl | 170 |              1487 |              1487
